,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,main_artist,artist_id,song
3299,0.924,0.74,8.0,-1.299,1.0,0.0774,0.0827,0.0,0.163,0.621,133.974,audio_features,7iXF2W9vKmDoGAhlHdpyIa,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293.0,4.0,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Benz Friendz
3300,0.775,0.829,1.0,-1.933,1.0,0.304,0.0606,0.0,0.33,0.836,176.047,audio_features,5j6ODxGVhAWeCS49bBKuxz,spotify:track:5j6ODxGVhAWeCS49bBKuxz,https://api.spotify.com/v1/tracks/5j6ODxGVhAWeCS49bBKuxz,https://api.spotify.com/v1/audio-analysis/5j6ODxGVhAWeCS49bBKuxz,278160.0,4.0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Push Up Ya Lighter
3301,0.908,0.669,7.0,-2.827,1.0,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320.0,4.0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,The Sun God
3302,0.791,0.759,10.0,-7.378,0.0,0.129,0.0314,0.674,0.255,0.619,102.382,audio_features,6C7ZgThn6Yan5MTZdAEEFw,spotify:track:6C7ZgThn6Yan5MTZdAEEFw,https://api.spotify.com/v1/tracks/6C7ZgThn6Yan5MTZdAEEFw,https://api.spotify.com/v1/audio-analysis/6C7ZgThn6Yan5MTZdAEEFw,289693.0,4.0,LL COOL J,1P8IfcNKwrkQP5xJWuhaOC,Purple Kush (feat. Sunspot Jonz)
3303,0.808,0.535,10.0,-11.47,0.0,0.206,0.381,0.0358,0.111,0.611,95.0,audio_features,2e7mHNFlXCkFdKjJ3nsK9E,spotify:track:2e7mHNFlXCkFdKjJ3nsK9E,https://api.spotify.com/v1/tracks/2e7mHNFlXCkFdKjJ3nsK9E,https://api.spotify.com/v1/audio-analysis/2e7mHNFlXCkFdKjJ3nsK9E,294000.0,4.0,LL COOL J,1P8IfcNKwrkQP5xJWuhaOC,Everything Changes (Feat. Mystic)
3304,0.612,0.568,4.0,-8.555,0.0,0.0743,0.523,0.0,0.217,0.23,116.247,audio_features,3JIqogHHQIQW1uJ5Yivb88,spotify:track:3JIqogHHQIQW1uJ5Yivb88,https://api.spotify.com/v1/tracks/3JIqogHHQIQW1uJ5Yivb88,https://api.spotify.com/v1/audio-analysis/3JIqogHHQIQW1uJ5Yivb88,346164.0,4.0,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,Ready To Rock
3305,0.508,0.602,3.0,-6.988,1.0,0.148,0.348,0.0,0.193,0.0978,74.048,audio_features,0rf8whOpWQjuBqQwPbtLma,spotify:track:0rf8whOpWQjuBqQwPbtLma,https://api.spotify.com/v1/tracks/0rf8whOpWQjuBqQwPbtLma,https://api.spotify.com/v1/audio-analysis/0rf8whOpWQjuBqQwPbtLma,298641.0,4.0,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,Gimme the Loot - 2005 Remaster
3306,0.827,0.728,2.0,-3.912,1.0,0.307,0.0768,0.0,0.237,0.692,90.872,audio_features,1ohwrBQrxIlqMYfkoYERiN,spotify:track:1ohwrBQrxIlqMYfkoYERiN,https://api.spotify.com/v1/tracks/1ohwrBQrxIlqMYfkoYERiN,https://api.spotify.com/v1/audio-analysis/1ohwrBQrxIlqMYfkoYERiN,259493.0,4.0,Eazy-E,7B4hKK0S9QYnaoqa9OuwgX,Hold Ya Head (feat. Bob Marley)
3307,0.405,0.721,1.0,-6.97,1.0,0.283,0.329,0.0,0.252,0.815,92.854,audio_features,5RUJkcEbnbiM4JPdUgdJqj,spotify:track:5RUJkcEbnbiM4JPdUgdJqj,https://api.spotify.com/v1/tracks/5RUJkcEbnbiM4JPdUgdJqj,https://api.spotify.com/v1/audio-analysis/5RUJkcEbnbiM4JPdUgdJqj,280680.0,4.0,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,Machine Gun Funk - 2006 Remaster
3308,0.787,0.72,7.0,-7.569,1.0,0.313,0.223,0.0,0.633,0.521,121.003,audio_features,2tNmhDlMbwQZLxQtWMt2EU,spotify:track:2tNmhDlMbwQZLxQtWMt2EU,https://api.spotify.com/v1/tracks/2tNmhDlMbwQZLxQtWMt2EU,https://api.spotify.com/v1/audio-analysis/2tNmhDlMbwQZLxQtWMt2EU,253467.0,4.0,Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,Kick in the Door - 2014 Remaster
3309,0.763,0.786,10.0,-6.472,0.0,0.229,0.0146,0.0114,0.0817,0.504,93.857,audio_features,33ZXjLCpiINn8eQIDYEPTD,spotify:track:33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/tracks/33ZXjLCpiINn8eQIDYEPTD,https://api.spotify.com/v1/audio-analysis/33ZXjLCpiINn8eQIDYEPTD,325507.0,4.0,Mobb Deep,6O2zJ0tId7g07yzHtX0yap,Hail Mary
3310,0.813,0.703,11.0,-5.077,0.0,0.268,0.125,1.26e-06,0.237,0.241,94.828,audio_features,7N1Vjtzr1lmmCW9iasQ8YO,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/audio-analysis/7N1Vjtzr1lmmCW9iasQ8YO,224533.0,4.0,Mobb Deep,6O2zJ0tId7g07yzHtX0yap,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster
3311,0.772,0.599,8.0,-5.996,0.0,0.246,0.0277,0.0,0.0839,0.557,92.029,audio_features,2uhnzF1F605tp9QS6rH2VW,spotify:track:2uhnzF1F605tp9QS6rH2VW,https://api.spotify.com/v1/tracks/2uhnzF1F605tp9QS6rH2VW,https://api.spotify.com/v1/audio-analysis/2uhnzF1F605tp9QS6rH2VW,247507.0,4.0,50 Cent,3q7HBObVc0L8jNeTe5Gofh,Who Shot Ya? - 2007 Remaster
3312,0.403,0.742,11.0,-5.889,0.0,0.338,0.0498,0.0,0.418,0.717,90.336,audio_features,0W5M10Od3wY9GnS3MVa8x7,spotify:track:0W5M10Od3wY9GnS3MVa8x7,https://api.spotify.com/v1/tracks/0W5M10Od3wY9GnS3MVa8x7,https://api.spotify.com/v1/audio-analysis/0W5M10Od3wY9GnS3MVa8x7,274480.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,Going Back to Cali - 2014 Remaster
3313,0.753,0.749,1.0,-6.132,0.0,0.316,0.0285,0.0,0.0845,0.832,93.79,audio_features,3gRlmtdCyNoKiyozn2pqc9,spotify:track:3gRlmtdCyNoKiyozn2pqc9,https://api.spotify.com/v1/tracks/3gRlmtdCyNoKiyozn2pqc9,https://api.spotify.com/v1/audio-analysis/3gRlmtdCyNoKiyozn2pqc9,246440.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,"Reunited (feat. GZA, Ol' Dirty Bastard, RZA & Method Man)"
3314,0.782,0.589,1.0,-4.827,1.0,0.189,0.148,0.0,0.164,0.869,90.438,audio_features,0IVAlb0cFCH1cQ974iR1TU,spotify:track:0IVAlb0cFCH1cQ974iR1TU,https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU,https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU,223547.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,Who Do You Love?
3315,0.433,0.711,6.0,-5.043,0.0,0.255,0.229,0.0,0.159,0.434,88.876,audio_features,2L0jlGwPjmKwJYAH6rbfMw,spotify:track:2L0jlGwPjmKwJYAH6rbfMw,https://api.spotify.com/v1/tracks/2L0jlGwPjmKwJYAH6rbfMw,https://api.spotify.com/v1/audio-analysis/2L0jlGwPjmKwJYAH6rbfMw,152627.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,Hip Hop
3316,0.5,0.854,6.0,-3.939,1.0,0.355,0.674,0.0,0.285,0.734,189.58,audio_features,66QeFlvjQ82MHyxA6ZYWhX,spotify:track:66QeFlvjQ82MHyxA6ZYWhX,https://api.spotify.com/v1/tracks/66QeFlvjQ82MHyxA6ZYWhX,https://api.spotify.com/v1/audio-analysis/66QeFlvjQ82MHyxA6ZYWhX,141387.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,Just Lose It
3317,0.634,0.823,5.0,-5.089,1.0,0.198,0.301,0.0,0.37,0.632,92.031,audio_features,4dRb3rS1t5WtpXhivpiGBH,spotify:track:4dRb3rS1t5WtpXhivpiGBH,https://api.spotify.com/v1/tracks/4dRb3rS1t5WtpXhivpiGBH,https://api.spotify.com/v1/audio-analysis/4dRb3rS1t5WtpXhivpiGBH,82947.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,Illegal Business
3318,0.539,0.701,2.0,-6.3,1.0,0.323,0.0877,0.0,0.107,0.307,87.053,audio_features,2JslIlytyr9g4gla743FFz,spotify:track:2JslIlytyr9g4gla743FFz,https://api.spotify.com/v1/tracks/2JslIlytyr9g4gla743FFz,https://api.spotify.com/v1/audio-analysis/2JslIlytyr9g4gla743FFz,182640.0,4.0,Mos Def,0Mz5XE0kb1GBnbLQm2VbcO,Sound The Alarm (feat. Guilty Simpson)
3319,0.855,0.718,8.0,-6.891,0.0,0.267,0.0428,0.0,0.204,0.961,95.054,audio_features,55JYAswiVAIhO8mK2VVLe1,spotify:track:55JYAswiVAIhO8mK2VVLe1,https://api.spotify.com/v1/tracks/55JYAswiVAIhO8mK2VVLe1,https://api.spotify.com/v1/audio-analysis/55JYAswiVAIhO8mK2VVLe1,262867.0,4.0,N.W.A.,4EnEZVjo3w1cwcQYePccay,What's Love Got To Do With It
3320,0.834,0.878,8.0,-9.484,1.0,0.15,0.0461,0.0,0.334,0.418,102.848,audio_features,6KIKRz9eSTXdNsGUnomdtW,spotify:track:6KIKRz9eSTXdNsGUnomdtW,https://api.spotify.com/v1/tracks/6KIKRz9eSTXdNsGUnomdtW,https://api.spotify.com/v1/audio-analysis/6KIKRz9eSTXdNsGUnomdtW,258688.0,4.0,N.W.A.,4EnEZVjo3w1cwcQYePccay,On my Mind (11.59 P.M.)
3321,0.765,0.29,4.0,-17.117,0.0,0.139,0.0279,0.0,0.571,0.506,92.409,audio_features,0Q0IVlqMV64kNLlwjPj0Hl,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl,298773.0,4.0,Fugees,2WKdxPFRD7IqZvlIAvhMgY,Get Down
3322,0.908,0.686,5.0,-15.841,1.0,0.0918,0.166,0.0,0.645,0.796,114.6,audio_features,2EZgq8tPN7WYZ875cy23YU,spotify:track:2EZgq8tPN7WYZ875cy23YU,https://api.spotify.com/v1/tracks/2EZgq8tPN7WYZ875cy23YU,https://api.spotify.com/v1/audio-analysis/2EZgq8tPN7WYZ875cy23YU,230107.0,4.0,De La Soul,1Z8ODXyhEBi3WynYw0Rya6,Making Moves with Puff
3323,0.802,0.785,9.0,-4.781,1.0,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400.0,4.0,The Game,0NbfKEOTQCcwd6o7wSDOHI,"So Fresh, So Clean"
3324,0.647,0.514,8.0,-10.05,1.0,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693.0,4.0,Coolio,3y24n3XhZ96wgwRXjvS17T,Good As Gone
3325,0.848,0.666,0.0,-6.547,1.0,0.274,0.173,0.000699,0.129,0.744,96.662,audio_features,3Ti0GdlrotgwsAVBBugv0I,spotify:track:3Ti0GdlrotgwsAVBBugv0I,https://api.spotify.com/v1/tracks/3Ti0GdlrotgwsAVBBugv0I,https://api.spotify.com/v1/audio-analysis/3Ti0GdlrotgwsAVBBugv0I,251573.0,4.0,A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,This DJ
3326,0.634,0.845,11.0,-5.058,0.0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,audio_features,3gY6tiCNsuVi6s8kPV6aQg,spotify:track:3gY6tiCNsuVi6s8kPV6aQg,https://api.spotify.com/v1/tracks/3gY6tiCNsuVi6s8kPV6aQg,https://api.spotify.com/v1/audio-analysis/3gY6tiCNsuVi6s8kPV6aQg,237027.0,4.0,Nas,20qISvAhX20dpIbOOzGK3q,Rap God
3327,0.259,0.883,0.0,-5.067,0.0,0.137,0.0047,0.0,0.172,0.163,176.102,audio_features,7Iye7z8lrOT4lKM7RxwX5A,spotify:track:7Iye7z8lrOT4lKM7RxwX5A,https://api.spotify.com/v1/tracks/7Iye7z8lrOT4lKM7RxwX5A,https://api.spotify.com/v1/audio-analysis/7Iye7z8lrOT4lKM7RxwX5A,255293.0,4.0,Nas,20qISvAhX20dpIbOOzGK3q,Survival
3328,0.591,0.766,10.0,-5.834,0.0,0.185,0.015,0.0,0.107,0.722,89.949,audio_features,51by6tqpmWSqNwkRyJFg2B,spotify:track:51by6tqpmWSqNwkRyJFg2B,https://api.spotify.com/v1/tracks/51by6tqpmWSqNwkRyJFg2B,https://api.spotify.com/v1/audio-analysis/51by6tqpmWSqNwkRyJFg2B,259813.0,4.0,Nas,20qISvAhX20dpIbOOzGK3q,Boom - Radio Version
3329,0.545,0.884,5.0,-4.807,0.0,0.367,0.29,0.0,0.37,0.641,86.049,audio_features,0vyULMBhaXQuPW1DtbahvR,spotify:track:0vyULMBhaXQuPW1DtbahvR,https://api.spotify.com/v1/tracks/0vyULMBhaXQuPW1DtbahvR,https://api.spotify.com/v1/audio-analysis/0vyULMBhaXQuPW1DtbahvR,277653.0,4.0,Nas,20qISvAhX20dpIbOOzGK3q,Bagpipes From Baghdad
3330,0.634,0.846,7.0,-5.264,1.0,0.227,0.0026,0.0,0.118,0.707,92.086,audio_features,4PZ1FyZW38n1aQDEU4YLDT,spotify:track:4PZ1FyZW38n1aQDEU4YLDT,https://api.spotify.com/v1/tracks/4PZ1FyZW38n1aQDEU4YLDT,https://api.spotify.com/v1/audio-analysis/4PZ1FyZW38n1aQDEU4YLDT,182013.0,4.0,Nas,20qISvAhX20dpIbOOzGK3q,When I'm Gone
3331,0.78,0.634,1.0,-5.941,1.0,0.16,0.0199,2.98e-05,0.29,0.754,125.25,audio_features,5IweeQZdY5XEzStLzUJG5t,spotify:track:5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/tracks/5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/audio-analysis/5IweeQZdY5XEzStLzUJG5t,304507.0,4.0,D12,5Qi4Bb7a8C0a00NZcA77L0,N 2 Gether Now
3332,0.789,0.858,1.0,-5.542,1.0,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/tracks/4Li2WHPkuyCdtmokzW2007,https://api.spotify.com/v1/audio-analysis/4Li2WHPkuyCdtmokzW2007,219333.0,4.0,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,Must Be The Ganja
3333,0.657,0.524,8.0,-4.907,1.0,0.061,0.0462,0.0,0.322,0.0383,140.021,audio_features,7esMRbSzvLv60O70XLZFbc,spotify:track:7esMRbSzvLv60O70XLZFbc,https://api.spotify.com/v1/tracks/7esMRbSzvLv60O70XLZFbc,https://api.spotify.com/v1/audio-analysis/7esMRbSzvLv60O70XLZFbc,275733.0,4.0,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Same Song & Dance
3334,0.781,0.526,6.0,-6.985,0.0,0.293,0.0619,0.0,0.0457,0.662,94.992,audio_features,1CmUZGtH29Kx36C1Hleqlz,spotify:track:1CmUZGtH29Kx36C1Hleqlz,https://api.spotify.com/v1/tracks/1CmUZGtH29Kx36C1Hleqlz,https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz,235613.0,4.0,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,White America
3335,0.599,0.587,5.0,-5.919,1.0,0.0423,0.274,0.0,0.167,0.373,87.998,audio_features,7yNK27ZTpHew0c55VvIJgm,spotify:track:7yNK27ZTpHew0c55VvIJgm,https://api.spotify.com/v1/tracks/7yNK27ZTpHew0c55VvIJgm,https://api.spotify.com/v1/audio-analysis/7yNK27ZTpHew0c55VvIJgm,280787.0,4.0,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Business
3336,0.484,0.852,11.0,-4.442,0.0,0.274,0.0317,0.0,0.0547,0.766,103.578,audio_features,5YpZh8wfS4moRBk0ijNcXr,spotify:track:5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/tracks/5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/audio-analysis/5YpZh8wfS4moRBk0ijNcXr,249522.0,4.0,Public Enemy,6Mo9PoU6svvhgEum7wh2Nd,Cleanin' Out My Closet
3337,0.776,0.941,6.0,-1.931,0.0,0.223,0.00572,2.61e-06,0.292,0.446,105.98,audio_features,1kSjxlCdBoN00grWg39YRJ,spotify:track:1kSjxlCdBoN00grWg39YRJ,https://api.spotify.com/v1/tracks/1kSjxlCdBoN00grWg39YRJ,https://api.spotify.com/v1/audio-analysis/1kSjxlCdBoN00grWg39YRJ,277573.0,4.0,Public Enemy,6Mo9PoU6svvhgEum7wh2Nd,Lynguistics [Deluxe Edition]
3338,0.908,0.916,11.0,-4.254,1.0,0.216,0.0309,0.00204,0.1,0.783,109.047,audio_features,135R9H03UWsDIfZoKszfLi,spotify:track:135R9H03UWsDIfZoKszfLi,https://api.spotify.com/v1/tracks/135R9H03UWsDIfZoKszfLi,https://api.spotify.com/v1/audio-analysis/135R9H03UWsDIfZoKszfLi,225787.0,4.0,A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,The Way I Am
3339,0.883,0.825,11.0,-5.384,1.0,0.276,0.0105,0.0,0.184,0.853,98.647,audio_features,3pQbOqTHzUVMu3m8r0ziYF,spotify:track:3pQbOqTHzUVMu3m8r0ziYF,https://api.spotify.com/v1/tracks/3pQbOqTHzUVMu3m8r0ziYF,https://api.spotify.com/v1/audio-analysis/3pQbOqTHzUVMu3m8r0ziYF,314533.0,4.0,N.W.A.,4EnEZVjo3w1cwcQYePccay,EZ Come EZ Go
3340,0.566,0.815,1.0,-4.741,1.0,0.321,0.0242,0.0,0.0804,0.576,87.353,audio_features,1smcSwXObpmxcjCulmjMgy,spotify:track:1smcSwXObpmxcjCulmjMgy,https://api.spotify.com/v1/tracks/1smcSwXObpmxcjCulmjMgy,https://api.spotify.com/v1/audio-analysis/1smcSwXObpmxcjCulmjMgy,300960.0,4.0,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,Candy Shop
3341,0.74,0.574,4.0,-6.938,1.0,0.245,0.411,0.0,0.262,0.33,149.762,audio_features,5Pt83OUaK3K9C2if4C5JOk,spotify:track:5Pt83OUaK3K9C2if4C5JOk,https://api.spotify.com/v1/tracks/5Pt83OUaK3K9C2if4C5JOk,https://api.spotify.com/v1/audio-analysis/5Pt83OUaK3K9C2if4C5JOk,140747.0,4.0,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,Smack That
3342,0.636,0.901,1.0,-7.094,0.0,0.118,0.119,0.0,0.391,0.836,162.994,audio_features,3uulVrxiI7iLTjOBZsaiF8,spotify:track:3uulVrxiI7iLTjOBZsaiF8,https://api.spotify.com/v1/tracks/3uulVrxiI7iLTjOBZsaiF8,https://api.spotify.com/v1/audio-analysis/3uulVrxiI7iLTjOBZsaiF8,165908.0,4.0,Mac Miller,4LLpKhyESsyAXpc4laK94U,Chase The Paper
3343,0.484,0.711,1.0,-4.584,1.0,0.239,0.142,0.0,0.378,0.46,90.961,audio_features,2TgPHDU8zPgAvkSLXkHKXR,spotify:track:2TgPHDU8zPgAvkSLXkHKXR,https://api.spotify.com/v1/tracks/2TgPHDU8zPgAvkSLXkHKXR,https://api.spotify.com/v1/audio-analysis/2TgPHDU8zPgAvkSLXkHKXR,284653.0,4.0,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,Luminescence
3344,0.896,0.517,6.0,-12.813,0.0,0.143,0.00596,0.364,0.124,0.285,98.472,audio_features,4F4neui0edP1ozygvFiCi7,spotify:track:4F4neui0edP1ozygvFiCi7,https://api.spotify.com/v1/tracks/4F4neui0edP1ozygvFiCi7,https://api.spotify.com/v1/audio-analysis/4F4neui0edP1ozygvFiCi7,240493.0,4.0,LL COOL J,1P8IfcNKwrkQP5xJWuhaOC,Chrysalis
3345,0.713,0.826,8.0,-4.075,1.0,0.243,0.0897,0.0,0.421,0.664,86.444,audio_features,1akgiRM3mN2nxu2AX6ACCW,spotify:track:1akgiRM3mN2nxu2AX6ACCW,https://api.spotify.com/v1/tracks/1akgiRM3mN2nxu2AX6ACCW,https://api.spotify.com/v1/audio-analysis/1akgiRM3mN2nxu2AX6ACCW,241933.0,4.0,Asher Roth,1wgY8huggK60P5nvYrwcYT,Quiescent
3346,0.676,0.889,9.0,-5.483,1.0,0.148,0.0139,0.0,0.329,0.617,95.987,audio_features,0yp6ui2sosUjCUro1rRk2Q,spotify:track:0yp6ui2sosUjCUro1rRk2Q,https://api.spotify.com/v1/tracks/0yp6ui2sosUjCUro1rRk2Q,https://api.spotify.com/v1/audio-analysis/0yp6ui2sosUjCUro1rRk2Q,195453.0,4.0,Chiddy Bang,40giwFcTQtv9ezxW8yqxJU,Felicity
3347,0.531,0.799,10.0,-2.76,0.0,0.414,0.0459,0.000172,0.331,0.631,165.964,audio_features,3jdh7YQBCxykbhL7z0Ehu5,spotify:track:3jdh7YQBCxykbhL7z0Ehu5,https://api.spotify.com/v1/tracks/3jdh7YQBCxykbhL7z0Ehu5,https://api.spotify.com/v1/audio-analysis/3jdh7YQBCxykbhL7z0Ehu5,230787.0,4.0,2Pac,1ZwdS5xdxEREPySFridCfh,Maxing Out
3348,0.921,0.325,8.0,-17.165,1.0,0.321,0.0425,1.2e-06,0.125,0.599,103.022,audio_features,2WAIDftGsD29VZINFp3XCJ,spotify:track:2WAIDftGsD29VZINFp3XCJ,https://api.spotify.com/v1/tracks/2WAIDftGsD29VZINFp3XCJ,https://api.spotify.com/v1/audio-analysis/2WAIDftGsD29VZINFp3XCJ,300920.0,4.0,The Beatnuts,5ynvmGwc83ZoRx2EIWHXLX,N.A.S.A
3349,0.935,0.519,6.0,-6.482,0.0,0.31,0.156,0.0,0.425,0.884,96.97,audio_features,4F3AZKEJubvPsl0hBArVBW,spotify:track:4F3AZKEJubvPsl0hBArVBW,https://api.spotify.com/v1/tracks/4F3AZKEJubvPsl0hBArVBW,https://api.spotify.com/v1/audio-analysis/4F3AZKEJubvPsl0hBArVBW,212293.0,4.0,The Beatnuts,5ynvmGwc83ZoRx2EIWHXLX,6th Sense
3350,0.783,0.633,11.0,-6.983,0.0,0.291,0.0969,0.000994,0.154,0.913,100.428,audio_features,1n6pgjMma0nsl4jyMzmjxQ,spotify:track:1n6pgjMma0nsl4jyMzmjxQ,https://api.spotify.com/v1/tracks/1n6pgjMma0nsl4jyMzmjxQ,https://api.spotify.com/v1/audio-analysis/1n6pgjMma0nsl4jyMzmjxQ,174800.0,4.0,The Beatnuts,5ynvmGwc83ZoRx2EIWHXLX,My Prism
3351,0.612,0.659,6.0,-6.995,0.0,0.406,0.0137,0.0,0.417,0.393,99.137,audio_features,4anqYZt4APNlFwQixpbdZR,spotify:track:4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/tracks/4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/audio-analysis/4anqYZt4APNlFwQixpbdZR,136093.0,4.0,Method Man,4VmEWwd8y9MCLwexFMdpwt,Amorphous
3352,0.775,0.837,10.0,-4.965,0.0,0.39,0.0383,0.0,0.315,0.807,95.86,audio_features,2n7h09QrGitVul66b2D8Re,spotify:track:2n7h09QrGitVul66b2D8Re,https://api.spotify.com/v1/tracks/2n7h09QrGitVul66b2D8Re,https://api.spotify.com/v1/audio-analysis/2n7h09QrGitVul66b2D8Re,244600.0,4.0,Method Man,4VmEWwd8y9MCLwexFMdpwt,Crack A Bottle
3353,0.589,0.884,7.0,-4.918,1.0,0.324,0.0451,0.0,0.0904,0.439,90.036,audio_features,3nsxMrnYlfBNotHRevTRgM,spotify:track:3nsxMrnYlfBNotHRevTRgM,https://api.spotify.com/v1/tracks/3nsxMrnYlfBNotHRevTRgM,https://api.spotify.com/v1/audio-analysis/3nsxMrnYlfBNotHRevTRgM,382827.0,4.0,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb,Rewind That
3354,0.816,0.647,2.0,-9.273,1.0,0.286,0.00936,0.000299,0.601,0.888,90.397,audio_features,7i4CSDexcaLSQaWOSZKz0v,spotify:track:7i4CSDexcaLSQaWOSZKz0v,https://api.spotify.com/v1/tracks/7i4CSDexcaLSQaWOSZKz0v,https://api.spotify.com/v1/audio-analysis/7i4CSDexcaLSQaWOSZKz0v,296040.0,4.0,KRS-One,2gINJ8xw86xawPyGvx1bla,Fashion Killa
3355,0.711,0.62,11.0,-10.174,0.0,0.212,0.0175,0.0,0.134,0.805,179.817,audio_features,6JI5wNWYdBw68GZjOMmgK5,spotify:track:6JI5wNWYdBw68GZjOMmgK5,https://api.spotify.com/v1/tracks/6JI5wNWYdBw68GZjOMmgK5,https://api.spotify.com/v1/audio-analysis/6JI5wNWYdBw68GZjOMmgK5,217627.0,4.0,Big L,30fiiwr2EeZp1tAhzYCmyM,Whoa Whoa Whoa
3356,0.902,0.513,1.0,-10.029,1.0,0.305,0.0924,0.0,0.267,0.628,91.477,audio_features,7flXreohxgJdOnh6Kc4bx0,spotify:track:7flXreohxgJdOnh6Kc4bx0,https://api.spotify.com/v1/tracks/7flXreohxgJdOnh6Kc4bx0,https://api.spotify.com/v1/audio-analysis/7flXreohxgJdOnh6Kc4bx0,152373.0,4.0,Big L,30fiiwr2EeZp1tAhzYCmyM,Moral of the Story
3357,0.614,0.789,6.0,-5.475,0.0,0.318,0.0546,3.54e-05,0.239,0.556,100.997,audio_features,3DJV7WQE6GZkwcmGG4dBqr,spotify:track:3DJV7WQE6GZkwcmGG4dBqr,https://api.spotify.com/v1/tracks/3DJV7WQE6GZkwcmGG4dBqr,https://api.spotify.com/v1/audio-analysis/3DJV7WQE6GZkwcmGG4dBqr,169133.0,4.0,Big L,30fiiwr2EeZp1tAhzYCmyM,Holla At Me
